n,type,x,err
10,uni,-2.840000000000000e-01,6.843852592073602e-02
10,uni,-2.820000000000000e-01,6.765709390009028e-02
10,uni,-2.800000000000000e-01,6.681373236583799e-02
10,uni,-2.780000000000000e-01,6.590954647602787e-02
10,uni,-2.760000000000000e-01,6.494569372143183e-02
10,uni,-2.740000000000000e-01,6.392338316229618e-02
10,uni,-2.720000000000000e-01,6.284387463040197e-02
10,uni,-2.700000000000000e-01,6.170847789610517e-02
10,uni,-2.680000000000000e-01,6.051855180002380e-02
10,uni,-2.660000000000000e-01,5.927550334901172e-02
10,uni,-2.640000000000000e-01,5.798078677604857e-02
10,uni,-2.620000000000000e-01,5.663590256365264e-02
10,uni,-2.600000000000000e-01,5.524239643041079e-02
10,uni,-2.580000000000000e-01,5.380185828019973e-02
10,uni,-2.560000000000000e-01,5.231592111365674e-02
10,uni,-2.540000000000000e-01,5.078625990144525e-02
10,uni,-2.520000000000000e-01,4.921459041883847e-02
10,uni,-2.500000000000000e-01,4.760266804113633e-02
10,uni,-2.480000000000000e-01,4.595228649941041e-02
10,uni,-2.460000000000000e-01,4.426527659606522e-02
10,uni,-2.440000000000000e-01,4.254350487968517e-02
10,uni,-2.420000000000000e-01,4.078887227862965e-02
10,uni,-2.400000000000000e-01,3.900331269282931e-02
10,uni,-2.380000000000000e-01,3.718879154322802e-02
10,uni,-2.360000000000000e-01,3.534730427830807e-02
10,uni,-2.340000000000000e-01,3.348087483713436e-02
10,uni,-2.320000000000000e-01,3.159155406835240e-02
10,uni,-2.300000000000000e-01,2.968141810457292e-02
10,uni,-2.280000000000000e-01,2.775256669158438e-02
10,uni,-2.260000000000000e-01,2.580712147183872e-02
10,uni,-2.240000000000000e-01,2.384722422166824e-02
10,uni,-2.220000000000000e-01,2.187503504170607e-02
10,uni,-2.200000000000000e-01,1.989273050000223e-02
10,uni,-2.180000000000000e-01,1.790250172734875e-02
10,uni,-2.160000000000000e-01,1.590655246435807e-02
10,uni,-2.140000000000000e-01,1.390709705987286e-02
10,uni,-2.120000000000000e-01,1.190635842032439e-02
10,uni,-2.100000000000000e-01,9.906565909699794e-03
10,uni,-2.080000000000000e-01,7.909953199839448e-03
10,uni,-2.060000000000000e-01,5.918756070835918e-03
10,uni,-2.040000000000000e-01,3.935210161379210e-03
10,uni,-2.020000000000000e-01,1.961548668969582e-03
10,uni,-2.000000000000000e-01,0.000000000000000e+00
10,uni,-1.980000000000000e-01,1.947214630193206e-03
10,uni,-1.960000000000000e-01,3.877883647108615e-03
10,uni,-1.940000000000000e-01,5.789807616372267e-03
10,uni,-1.919999999999999e-01,7.680801792101843e-03
10,uni,-1.899999999999999e-01,9.548698713765069e-03
10,uni,-1.879999999999999e-01,1.139135085080656e-02
10,uni,-1.860000000000001e-01,1.320663329415162e-02
10,uni,-1.840000000000001e-01,1.499244649352871e-02
10,uni,-1.820000000000001e-01,1.674671903935354e-02
10,uni,-1.800000000000000e-01,1.846741048772549e-02
10,uni,-1.780000000000000e-01,2.015251422686248e-02
10,uni,-1.760000000000000e-01,2.180006038306881e-02
10,uni,-1.740000000000000e-01,2.340811876408833e-02
10,uni,-1.720000000000000e-01,2.497480183741951e-02
10,uni,-1.700000000000000e-01,2.649826774090280e-02
10,uni,-1.680000000000000e-01,2.797672332258294e-02
10,uni,-1.660000000000000e-01,2.940842720654080e-02
10,uni,-1.640000000000000e-01,3.079169288105854e-02
10,uni,-1.620000000000000e-01,3.212489180513645e-02
10,uni,-1.600000000000000e-01,3.340645652901542e-02
10,uni,-1.580000000000000e-01,3.463488382398239e-02
10,uni,-1.560000000000000e-01,3.580873781634275e-02
10,uni,-1.540000000000000e-01,3.692665312003118e-02
10,uni,-1.520000000000000e-01,3.798733796191345e-02
10,uni,-1.500000000000000e-01,3.898957729339581e-02
10,uni,-1.480000000000000e-01,3.993223588150807e-02
10,uni,-1.460000000000000e-01,4.081426137216815e-02
10,uni,-1.440000000000000e-01,4.163468731787778e-02
10,uni,-1.420000000000000e-01,4.239263616160971e-02
10,uni,-1.400000000000000e-01,4.308732216818434e-02
10,uni,-1.380000000000000e-01,4.371805429394671e-02
10,uni,-1.360000000000000e-01,4.428423898506739e-02
10,uni,-1.340000000000000e-01,4.478538289433420e-02
10,uni,-1.320000000000000e-01,4.522109550581244e-02
10,uni,-1.300000000000000e-01,4.559109165630448e-02
10,uni,-1.280000000000000e-01,4.589519394209363e-02
10,uni,-1.260000000000000e-01,4.613333499903383e-02
10,uni,-1.240000000000000e-01,4.630555964363736e-02
10,uni,-1.220000000000000e-01,4.641202686245827e-02
10,uni,-1.200000000000000e-01,4.645301163670579e-02
10,uni,-1.180000000000000e-01,4.642890658875054e-02
10,uni,-1.160000000000000e-01,4.634022343690225e-02
10,uni,-1.140000000000000e-01,4.618759424466179e-02
10,uni,-1.120000000000000e-01,4.597177245048134e-02
10,uni,-1.100000000000000e-01,4.569363366399837e-02
10,uni,-1.080000000000000e-01,4.535417621468651e-02
10,uni,-1.060000000000000e-01,4.495452143893308e-02
10,uni,-1.040000000000000e-01,4.449591369169692e-02
10,uni,-1.020000000000000e-01,4.397972006913298e-02
10,uni,-9.999999999999998e-02,4.340742982890267e-02
10,uni,-9.799999999999998e-02,4.278065349531379e-02
10,uni,-9.599999999999997e-02,4.210112163697277e-02
10,uni,-9.399999999999997e-02,4.137068330528282e-02
10,uni,-9.199999999999997e-02,4.059130412287937e-02
10,uni,-8.999999999999997e-02,3.976506401198565e-02
10,uni,-8.799999999999997e-02,3.889415455367318e-02
10,uni,-8.599999999999997e-02,3.798087597015165e-02
10,uni,-8.399999999999996e-02,3.702763372346851e-02
10,uni,-8.199999999999996e-02,3.603693472539093e-02
10,uni,-7.999999999999996e-02,3.501138315475871e-02
10,uni,-7.799999999999996e-02,3.395367588022991e-02
10,uni,-7.599999999999996e-02,3.286659748811627e-02
10,uni,-7.399999999999995e-02,3.175301491686577e-02
10,uni,-7.199999999999995e-02,3.061587170175062e-02
10,uni,-6.999999999999995e-02,2.945818183540072e-02
10,uni,-6.799999999999995e-02,2.828302325200460e-02
10,uni,-6.599999999999995e-02,2.709353094526246e-02
10,uni,-6.399999999999995e-02,2.589288973250037e-02
10,uni,-6.200000000000006e-02,2.468432667974219e-02
10,uni,-6.000000000000005e-02,2.347110320494961e-02
10,uni,-5.800000000000005e-02,2.225650687907521e-02
10,uni,-5.600000000000005e-02,2.104384294701844e-02
10,uni,-5.400000000000005e-02,1.983642559297905e-02
10,uni,-5.200000000000005e-02,1.863756897708746e-02
10,uni,-5.000000000000004e-02,1.745057807249173e-02
10,uni,-4.800000000000004e-02,1.627873933430379e-02
10,uni,-4.600000000000004e-02,1.512531123392191e-02
10,uni,-4.400000000000004e-02,1.399351469421450e-02
10,uni,-4.200000000000004e-02,1.288652346286934e-02
10,uni,-4.000000000000004e-02,1.180745446284170e-02
10,uni,-3.800000000000003e-02,1.075935816026974e-02
10,uni,-3.600000000000003e-02,9.745208991418175e-03
10,uni,-3.400000000000003e-02,8.767895891171440e-03
10,uni,-3.200000000000003e-02,7.830212966289718e-03
10,uni,-3.000000000000003e-02,6.934850357044220e-03
10,uni,-2.800000000000002e-02,6.084385330964004e-03
10,uni,-2.600000000000002e-02,5.281273652231078e-03
10,uni,-2.400000000000002e-02,4.527841269756250e-03
10,uni,-2.200000000000002e-02,3.826276366132420e-03
10,uni,-2.000000000000002e-02,3.178621808509918e-03
10,uni,-1.800000000000002e-02,2.586768040965137e-03
10,uni,-1.600000000000001e-02,2.052446456145995e-03
10,uni,-1.400000000000001e-02,1.577223281869378e-03
10,uni,-1.200000000000001e-02,1.162494015961579e-03
10,uni,-1.000000000000001e-02,8.094784399444999e-04
10,uni,-8.000000000000007e-03,5.192162392483324e-04
10,uni,-6.000000000000005e-03,2.925632544406032e-04
10,uni,-4.000000000000004e-03,1.301883845838958e-04
10,uni,-2.000000000000002e-03,3.257116025146001e-05
10,uni,0.000000000000000e+00,0.000000000000000e+00
10,uni,2.000000000000002e-03,3.257116025146001e-05
10,uni,4.000000000000004e-03,1.301883845840068e-04
10,uni,6.000000000000005e-03,2.925632544403811e-04
10,uni,8.000000000000007e-03,5.192162392484434e-04
10,uni,1.000000000000001e-02,8.094784399446109e-04
10,uni,1.200000000000001e-02,1.162494015961690e-03
10,uni,1.400000000000001e-02,1.577223281869489e-03
10,uni,1.600000000000001e-02,2.052446456145884e-03
10,uni,1.800000000000002e-02,2.586768040964915e-03
10,uni,2.000000000000002e-02,3.178621808509807e-03
10,uni,2.200000000000002e-02,3.826276366132642e-03
10,uni,2.400000000000002e-02,4.527841269756139e-03
10,uni,2.600000000000002e-02,5.281273652231078e-03
10,uni,2.800000000000002e-02,6.084385330964226e-03
10,uni,3.000000000000003e-02,6.934850357044331e-03
10,uni,3.200000000000003e-02,7.830212966289718e-03
10,uni,3.400000000000003e-02,8.767895891171329e-03
10,uni,3.600000000000003e-02,9.745208991418064e-03
10,uni,3.800000000000003e-02,1.075935816026996e-02
10,uni,4.000000000000004e-02,1.180745446284170e-02
10,uni,4.200000000000004e-02,1.288652346286911e-02
10,uni,4.400000000000004e-02,1.399351469421439e-02
10,uni,4.600000000000004e-02,1.512531123392191e-02
10,uni,4.800000000000004e-02,1.627873933430379e-02
10,uni,5.000000000000004e-02,1.745057807249162e-02
10,uni,5.200000000000005e-02,1.863756897708735e-02
10,uni,5.400000000000005e-02,1.983642559297871e-02
10,uni,5.600000000000005e-02,2.104384294701844e-02
10,uni,5.800000000000005e-02,2.225650687907510e-02
10,uni,6.000000000000005e-02,2.347110320494927e-02
10,uni,6.200000000000006e-02,2.468432667974185e-02
10,uni,6.400000000000006e-02,2.589288973250037e-02
10,uni,6.600000000000006e-02,2.709353094526257e-02
10,uni,6.800000000000006e-02,2.828302325200471e-02
10,uni,7.000000000000006e-02,2.945818183540072e-02
10,uni,7.200000000000006e-02,3.061587170175051e-02
10,uni,7.400000000000007e-02,3.175301491686588e-02
10,uni,7.600000000000007e-02,3.286659748811627e-02
10,uni,7.800000000000007e-02,3.395367588023002e-02
10,uni,8.000000000000007e-02,3.501138315475882e-02
10,uni,8.200000000000007e-02,3.603693472539105e-02
10,uni,8.400000000000007e-02,3.702763372346862e-02
10,uni,8.600000000000008e-02,3.798087597015165e-02
10,uni,8.800000000000008e-02,3.889415455367318e-02
10,uni,9.000000000000008e-02,3.976506401198554e-02
10,uni,9.200000000000008e-02,4.059130412287948e-02
10,uni,9.400000000000008e-02,4.137068330528282e-02
10,uni,9.600000000000009e-02,4.210112163697277e-02
10,uni,9.800000000000009e-02,4.278065349531379e-02
10,uni,1.000000000000001e-01,4.340742982890267e-02
10,uni,1.020000000000001e-01,4.397972006913287e-02
10,uni,1.040000000000001e-01,4.449591369169670e-02
10,uni,1.060000000000001e-01,4.495452143893319e-02
10,uni,1.080000000000001e-01,4.535417621468629e-02
10,uni,1.100000000000001e-01,4.569363366399815e-02
10,uni,1.120000000000001e-01,4.597177245048112e-02
10,uni,1.140000000000001e-01,4.618759424466190e-02
10,uni,1.160000000000001e-01,4.634022343690236e-02
10,uni,1.180000000000001e-01,4.642890658875043e-02
10,uni,1.200000000000001e-01,4.645301163670601e-02
10,uni,1.220000000000001e-01,4.641202686245793e-02
10,uni,1.240000000000001e-01,4.630555964363758e-02
10,uni,1.259999999999999e-01,4.613333499903371e-02
10,uni,1.279999999999999e-01,4.589519394209374e-02
10,uni,1.299999999999999e-01,4.559109165630426e-02
10,uni,1.319999999999999e-01,4.522109550581244e-02
10,uni,1.339999999999999e-01,4.478538289433420e-02
10,uni,1.359999999999999e-01,4.428423898506728e-02
10,uni,1.379999999999999e-01,4.371805429394682e-02
10,uni,1.399999999999999e-01,4.308732216818445e-02
10,uni,1.419999999999999e-01,4.239263616160949e-02
10,uni,1.439999999999999e-01,4.163468731787778e-02
10,uni,1.459999999999999e-01,4.081426137216826e-02
10,uni,1.479999999999999e-01,3.993223588150807e-02
10,uni,1.499999999999999e-01,3.898957729339603e-02
10,uni,1.519999999999999e-01,3.798733796191334e-02
10,uni,1.539999999999999e-01,3.692665312003118e-02
10,uni,1.559999999999999e-01,3.580873781634286e-02
10,uni,1.579999999999999e-01,3.463488382398239e-02
10,uni,1.599999999999999e-01,3.340645652901497e-02
10,uni,1.619999999999999e-01,3.212489180513645e-02
10,uni,1.639999999999999e-01,3.079169288105843e-02
10,uni,1.659999999999999e-01,2.940842720654102e-02
10,uni,1.679999999999999e-01,2.797672332258283e-02
10,uni,1.699999999999999e-01,2.649826774090269e-02
10,uni,1.719999999999999e-01,2.497480183741974e-02
10,uni,1.739999999999999e-01,2.340811876408833e-02
10,uni,1.759999999999999e-01,2.180006038306892e-02
10,uni,1.779999999999999e-01,2.015251422686237e-02
10,uni,1.799999999999999e-01,1.846741048772560e-02
10,uni,1.819999999999999e-01,1.674671903935376e-02
10,uni,1.839999999999999e-01,1.499244649352871e-02
10,uni,1.859999999999999e-01,1.320663329415139e-02
10,uni,1.879999999999999e-01,1.139135085080634e-02
10,uni,1.899999999999999e-01,9.548698713765069e-03
10,uni,1.919999999999999e-01,7.680801792101954e-03
10,uni,1.940000000000000e-01,5.789807616372378e-03
10,uni,1.960000000000000e-01,3.877883647108615e-03
10,uni,1.980000000000000e-01,1.947214630192984e-03
10,uni,2.000000000000000e-01,1.110223024625157e-16
10,uni,2.020000000000000e-01,1.961548668969471e-03
10,uni,2.040000000000000e-01,3.935210161379210e-03
10,uni,2.060000000000000e-01,5.918756070835918e-03
10,uni,2.080000000000000e-01,7.909953199839337e-03
10,uni,2.100000000000000e-01,9.906565909699683e-03
10,uni,2.120000000000000e-01,1.190635842032439e-02
10,uni,2.140000000000000e-01,1.390709705987275e-02
10,uni,2.160000000000000e-01,1.590655246435807e-02
10,uni,2.180000000000000e-01,1.790250172734897e-02
10,uni,2.200000000000000e-01,1.989273050000223e-02
10,uni,2.220000000000000e-01,2.187503504170629e-02
10,uni,2.240000000000000e-01,2.384722422166824e-02
10,uni,2.260000000000000e-01,2.580712147183861e-02
10,uni,2.280000000000000e-01,2.775256669158449e-02
10,uni,2.300000000000000e-01,2.968141810457292e-02
10,uni,2.320000000000000e-01,3.159155406835218e-02
10,uni,2.340000000000000e-01,3.348087483713436e-02
10,uni,2.360000000000000e-01,3.534730427830785e-02
10,uni,2.380000000000000e-01,3.718879154322857e-02
10,uni,2.400000000000000e-01,3.900331269282920e-02
10,uni,2.420000000000000e-01,4.078887227862921e-02
10,uni,2.440000000000000e-01,4.254350487968483e-02
10,uni,2.460000000000000e-01,4.426527659606555e-02
10,uni,2.480000000000000e-01,4.595228649941041e-02
10,uni,2.500000000000000e-01,4.760266804113622e-02
10,uni,2.520000000000000e-01,4.921459041883858e-02
10,uni,2.540000000000000e-01,5.078625990144547e-02
10,uni,2.560000000000000e-01,5.231592111365707e-02
10,uni,2.580000000000000e-01,5.380185828019896e-02
10,uni,2.600000000000000e-01,5.524239643041112e-02
10,uni,2.620000000000000e-01,5.663590256365286e-02
10,uni,2.640000000000000e-01,5.798078677604823e-02
10,uni,2.660000000000000e-01,5.927550334901216e-02
10,uni,2.680000000000000e-01,6.051855180002369e-02
10,uni,2.700000000000000e-01,6.170847789610517e-02
10,uni,2.720000000000000e-01,6.284387463040220e-02
10,uni,2.740000000000000e-01,6.392338316229590e-02
10,uni,2.760000000000000e-01,6.494569372143161e-02
10,uni,2.780000000000000e-01,6.590954647602781e-02
10,uni,2.800000000000000e-01,6.681373236583810e-02
10,uni,2.820000000000000e-01,6.765709390008984e-02
10,uni,2.840000000000000e-01,6.843852592073602e-02
10,uni,2.860000000000000e-01,6.915697633130635e-02
10,uni,2.880000000000000e-01,6.981144679167023e-02
10,uni,2.900000000000000e-01,7.040099337895711e-02
10,uni,2.920000000000000e-01,7.092472721491436e-02
10,uni,2.940000000000000e-01,7.138181505992144e-02
10,uni,2.960000000000000e-01,7.177147987389873e-02
10,uni,2.980000000000000e-01,7.209300134431884e-02
10,uni,3.000000000000000e-01,7.234571638150464e-02
10,uni,3.020000000000000e-01,7.252901958140465e-02
10,uni,3.040000000000000e-01,7.264236365601628e-02
10,uni,3.060000000000000e-01,7.268525983159480e-02
10,uni,3.080000000000001e-01,7.265727821480483e-02
10,uni,3.100000000000001e-01,7.255804812693889e-02
10,uni,3.120000000000001e-01,7.238725840631327e-02
10,uni,3.140000000000001e-01,7.214465767896036e-02
10,uni,3.160000000000001e-01,7.183005459769826e-02
10,uni,3.180000000000001e-01,7.144331804968262e-02
10,uni,3.200000000000001e-01,7.098437733249438e-02
10,uni,3.220000000000001e-01,7.045322229885476e-02
10,uni,3.240000000000001e-01,6.984990347000386e-02
10,uni,3.260000000000001e-01,6.917453211781729e-02
10,uni,3.280000000000001e-01,6.842728031567824e-02
10,uni,3.300000000000001e-01,6.760838095817653e-02
10,uni,3.320000000000001e-01,6.671812774963035e-02
10,uni,3.340000000000001e-01,6.575687516147971e-02
10,uni,3.360000000000001e-01,6.472503835856991e-02
10,uni,3.380000000000001e-01,6.362309309432868e-02
10,uni,3.400000000000001e-01,6.245157557485886e-02
10,uni,3.420000000000001e-01,6.121108229196234e-02
10,uni,3.440000000000001e-01,5.990226982506855e-02
10,uni,3.460000000000001e-01,5.852585461212081e-02
10,uni,3.480000000000001e-01,5.708261268936579e-02
10,uni,3.500000000000001e-01,5.557337940008847e-02
10,uni,3.520000000000001e-01,5.399904907226913e-02
10,uni,3.540000000000001e-01,5.236057466515256e-02
10,uni,3.560000000000001e-01,5.065896738474693e-02
10,uni,3.580000000000001e-01,4.889529626823974e-02
10,uni,3.600000000000001e-01,4.707068773731166e-02
10,uni,3.620000000000001e-01,4.518632512037191e-02
10,uni,3.640000000000001e-01,4.324344814370279e-02
10,uni,3.660000000000001e-01,4.124335239150664e-02
10,uni,3.680000000000001e-01,3.918738873487548e-02
10,uni,3.700000000000001e-01,3.707696272967859e-02
10,uni,3.720000000000001e-01,3.491353398336985e-02
10,uni,3.740000000000001e-01,3.269861549075168e-02
10,uni,3.759999999999999e-01,3.043377293868177e-02
10,uni,3.779999999999999e-01,2.812062397976439e-02
10,uni,3.799999999999999e-01,2.576083747504784e-02
10,uni,3.819999999999999e-01,2.335613270573489e-02
10,uni,3.839999999999999e-01,2.090827855398558e-02
10,uni,3.859999999999999e-01,1.841909265279792e-02
10,uni,3.879999999999999e-01,1.589044050505722e-02
10,uni,3.899999999999999e-01,1.332423457178794e-02
10,uni,3.919999999999999e-01,1.072243332965708e-02
10,uni,3.939999999999999e-01,8.087040297810183e-03
10,uni,3.959999999999999e-01,5.420103034109169e-03
10,uni,3.979999999999999e-01,2.723712100841685e-03
10,uni,3.999999999999999e-01,1.110223024625157e-16
10,uni,4.019999999999999e-01,2.748859921783808e-03
10,uni,4.039999999999999e-01,5.520654598531155e-03
10,uni,4.059999999999999e-01,8.313132400340317e-03
10,uni,4.079999999999999e-01,1.112400431881025e-02
10,uni,4.099999999999999e-01,1.395094518234116e-02
10,uni,4.119999999999999e-01,1.679159490115856e-02
10,uni,4.139999999999999e-01,1.964355974193924e-02
10,uni,4.159999999999999e-01,2.250441363184433e-02
10,uni,4.179999999999999e-01,2.537169949182141e-02
10,uni,4.199999999999999e-01,2.824293059898009e-02
10,uni,4.219999999999999e-01,3.111559197784652e-02
10,uni,4.239999999999999e-01,3.398714182032597e-02
10,uni,4.259999999999999e-01,3.685501293410728e-02
10,uni,4.279999999999999e-01,3.971661421934045e-02
10,uni,4.299999999999999e-01,4.256933217331696e-02
10,uni,4.319999999999999e-01,4.541053242291992e-02
10,uni,4.339999999999999e-01,4.823756128457612e-02
10,uni,4.359999999999999e-01,5.104774735144563e-02
10,uni,4.379999999999999e-01,5.383840310756244e-02
10,uni,4.399999999999999e-01,5.660682656861321e-02
10,uni,4.419999999999999e-01,5.935030294907975e-02
10,uni,4.440000000000000e-01,6.206610635536633e-02
10,uni,4.460000000000000e-01,6.475150150464193e-02
10,uni,4.480000000000000e-01,6.740374546897043e-02
10,uni,4.500000000000000e-01,7.002008944442686e-02
10,uni,4.520000000000000e-01,7.259778054478977e-02
10,uni,4.540000000000000e-01,7.513406361940597e-02
10,uni,4.560000000000000e-01,7.762618309485361e-02
